usd_vnd_rate,fed_rate,cpi_inflation_yoy,dxy_index,interest_rate_state,interest_rate_market,price_change_pct,volatility_index,news_volume,sentiment_score,daily_return_pct,world_return_pct,premium_pct,spread_margin_pct,gold_code_BT9999NTT,gold_code_BTSJC,gold_code_DOHCML,gold_code_DOHNL,gold_code_DOJINHTV,gold_code_PQHN24NTT,gold_code_PQHNVM,gold_code_SJ9999,gold_code_SJL1L10,gold_code_VIETTINMSJC,gold_code_VNGSJC
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-1.5791377966265387,0.7289141077586081,-0.17966575129533666,0.31580676135604896,-0.07005227344723873,0.0,-1.6684179186930905,0.7275434607861317,0,0,1,0,0,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-1.5791377966265387,0.7289141077586081,-0.17966575129533666,0.31580676135604896,-0.07005227344723873,0.0,-1.6684179186930905,0.7275434607861317,0,0,0,1,0,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-1.569571612356957,0.7611102614854092,-0.17966575129533666,0.31580676135604896,-0.07005227344723873,0.0,-1.7914835185966902,0.7677491985372008,0,0,0,0,1,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-1.0187188348335277,0.619312539110081,-0.17966575129533666,0.31580676135604896,0.008100937829165614,0.0,-1.7176441586545301,0.7435971736085378,0,0,0,0,0,1,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-1.0338652932603656,0.5841139826305232,-0.17966575129533666,0.31580676135604896,-0.07005227344723873,0.0,-1.6684179186930905,0.7275434607861317,0,0,0,0,0,0,1,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-1.1654003269671178,0.7010077162250061,-0.17966575129533666,0.31580676135604896,-0.07005227344723873,0.0,-1.91454911850029,0.8081942561558351,0,0,0,0,0,0,0,1,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-1.0338652932603656,0.5841139826305232,-0.17966575129533666,0.31580676135604896,-0.07005227344723873,0.0,-1.6684179186930905,0.7275434607861317,0,0,0,0,0,0,0,0,1,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,0.1619077404373824,0.16139438762882483,-0.17966575129533666,0.31580676135604896,-0.07005227344723873,0.0,0.5467628795717082,0.04246479449965637,0,0,0,0,0,0,0,0,0,1,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-1.0338652932603656,0.4464304596927203,-0.17966575129533666,0.31580676135604896,-0.07005227344723873,0.0,-1.6684179186930905,0.7275434607861317,0,0,0,0,0,0,0,0,0,0,1
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-0.4200351359621883,0.9199916834869963,-0.17966575129533666,0.31580676135604896,-1.238942599078396,0.0,-2.7760083178254895,1.0981939246128556,1,0,0,0,0,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-0.7468797651729061,1.0107091840350235,-0.17966575129533666,0.31580676135604896,-1.6285727076221101,0.0,-3.145205117536289,1.2262919376736272,0,1,0,0,0,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-0.7468797651729061,1.0068170265157805,-0.17966575129533666,0.31580676135604896,-1.6285727076221101,0.0,-3.145205117536289,1.2262919376736272,0,0,1,0,0,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-0.7468797651729061,1.0068170265157805,-0.17966575129533666,0.31580676135604896,-1.6285727076221101,0.0,-3.145205117536289,1.2262919376736272,0,0,0,1,0,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-0.7468797651729061,1.0213183740978644,-0.17966575129533666,0.31580676135604896,-1.5549632876989856,0.0,-3.194431357497729,1.243550023790332,0,0,0,0,1,0,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-0.6583925606792729,0.8344942085672044,-0.17966575129533666,0.31580676135604896,-1.5783758911547028,0.0,-3.145205117536289,1.2262919376736272,0,0,0,0,0,1,0,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-0.7468797651729061,0.8181973293668258,-0.17966575129533666,0.31580676135604896,-1.6285727076221101,0.0,-3.145205117536289,1.2262919376736272,0,0,0,0,0,0,1,0,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-0.6352742820277829,0.9513403293609665,-0.17966575129533666,0.31580676135604896,-1.507050646477874,0.0,-3.2682707174398895,1.269516805670544,0,0,0,0,0,0,0,1,0,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-0.7468797651729061,0.8181973293668258,-0.17966575129533666,0.31580676135604896,-1.6285727076221101,0.0,-3.145205117536289,1.2262919376736272,0,0,0,0,0,0,0,0,1,0,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-2.6880179898755836,-0.06403506806090596,-0.17966575129533666,0.31580676135604896,-3.7726146308792594,0.0,-3.145205117536289,1.2262919376736272,0,0,0,0,0,0,0,0,0,1,0
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-0.7468797651729061,0.6812602693381018,-0.17966575129533666,0.31580676135604896,-1.6285727076221101,0.0,-3.145205117536289,1.2262919376736272,0,0,0,0,0,0,0,0,0,0,1
0.35022047273082096,0.0,-0.46625240412015945,0.5579326824810373,-8.881784197001252e-16,0.0,-0.23508890675026994,1.0968388511421645,-0.17966575129533666,0.31580676135604896,2.3305344251624223,0.0,-0.5608275195606912,0.3761198221723217,1,0,0,0,0,0,0,0,0,0,0
