timestamp,gold_code,buy_price,sell_price,usd_vnd_rate,interest_rate_state,interest_rate_market,interest_rate_spread,dxy_index,fed_rate,World_Price_USD_Ounce,world_price_vnd,domestic_premium,MA_7,MA_30,RSI_14,Momentum_1D_Pct,Momentum_3D_Pct,Momentum_7D_Pct,Target_Price_Next_Shift,Target_Trend,cpi_inflation_yoy
2026-01-25 14:59:43,BT9999NTT,171300000.0,174300000,25918.26,4.92,5.32,0.4,97.34,3.75,4985.1,155776150.42748192,18523849.57251808,,,,,,,174300000.0,0,0.0
2026-01-25 15:59:35,BT9999NTT,171300000.0,174300000,25918.26,4.92,5.32,0.4,97.34,3.75,4985.1,155776150.42748192,18523849.57251808,,,,0.0,,,174300000.0,0,0.0
2026-01-25 16:59:34,BT9999NTT,171300000.0,174300000,25918.26,4.92,5.32,0.4,97.34,3.75,4985.1,155776150.42748192,18523849.57251808,,,,0.0,,,174300000.0,0,0.0
2026-01-25 17:59:35,BT9999NTT,171300000.0,174300000,25918.26,4.92,5.32,0.4,97.34,3.75,4985.1,155776150.42748192,18523849.57251808,,,,0.0,0.0,,174300000.0,0,0.0
2026-01-25 18:59:34,BT9999NTT,171300000.0,174300000,25918.26,4.92,5.32,0.4,97.34,3.75,4985.1,155776150.42748192,18523849.57251808,,,,0.0,0.0,,174300000.0,0,0.0
2026-01-25 19:59:37,BT9999NTT,171300000.0,174300000,25918.26,4.92,5.32,0.4,97.34,3.75,4985.1,155776150.42748192,18523849.57251808,,,,0.0,0.0,,174300000.0,0,0.0
2026-01-25 20:59:35,BT9999NTT,171300000.0,174300000,25918.26,4.92,5.32,0.4,97.34,3.75,4985.1,155776150.42748192,18523849.57251808,174300000.0,,,0.0,0.0,,174300000.0,0,0.0
2026-01-25 21:59:34,BT9999NTT,171300000.0,174300000,25918.26,4.92,5.32,0.4,97.34,3.75,4985.1,155776150.42748192,18523849.57251808,174300000.0,,,0.0,0.0,0.0,174300000.0,0,0.0
2026-01-25 22:59:35,BT9999NTT,171300000.0,174300000,25918.26,4.92,5.32,0.4,97.34,3.75,4985.1,155776150.42748192,18523849.57251808,174300000.0,,,0.0,0.0,0.0,174300000.0,0,0.0
2026-01-25 23:59:35,BT9999NTT,171300000.0,174300000,25918.26,4.92,5.32,0.4,97.34,3.75,4985.1,155776150.42748192,18523849.57251808,174300000.0,,,0.0,0.0,0.0,174300000.0,0,0.0
2026-01-26 00:59:36,BT9999NTT,171300000.0,174300000,25918.26,4.92,5.32,0.4,97.34,3.75,4985.1,155776150.42748192,18523849.57251808,174300000.0,,,0.0,0.0,0.0,174300000.0,0,0.0
2026-01-26 01:59:35,BT9999NTT,171300000.0,174300000,25918.26,4.92,5.32,0.4,97.34,3.75,4985.1,155776150.42748192,18523849.57251808,174300000.0,,,0.0,0.0,0.0,174300000.0,0,0.0
2026-01-26 02:59:34,BT9999NTT,171300000.0,174300000,25918.26,4.92,5.32,0.4,97.34,3.75,4985.1,155776150.42748192,18523849.57251808,174300000.0,,,0.0,0.0,0.0,174300000.0,0,0.0
2026-01-26 03:59:34,BT9999NTT,171300000.0,174300000,25918.26,4.92,5.32,0.4,97.34,3.75,4985.1,155776150.42748192,18523849.57251808,174300000.0,,100.0,0.0,0.0,0.0,174300000.0,0,0.0
2026-01-26 04:59:35,BT9999NTT,171300000.0,174300000,25918.26,4.92,5.32,0.4,97.34,3.75,4985.1,155776150.42748192,18523849.57251808,174300000.0,,100.0,0.0,0.0,0.0,174300000.0,0,0.0
2026-01-26 05:59:34,BT9999NTT,171300000.0,174300000,25918.26,4.92,5.32,0.4,97.34,3.75,4985.1,155776150.42748192,18523849.57251808,174300000.0,,100.0,0.0,0.0,0.0,174300000.0,0,0.0
2026-01-26 06:59:35,BT9999NTT,171300000.0,174300000,25918.26,4.92,5.32,0.4,97.34,3.75,5020.7,156888591.6934983,17411408.306501687,174300000.0,,100.0,0.0,0.0,0.0,174300000.0,0,0.0
2026-01-26 07:59:34,BT9999NTT,171300000.0,174300000,25918.26,4.92,5.32,0.4,97.34,3.75,5039.5,157476060.6766755,16823939.3233245,174300000.0,,100.0,0.0,0.0,0.0,174300000.0,0,0.0
2026-01-26 08:59:37,BT9999NTT,171300000.0,174300000,25918.26,4.92,5.32,0.4,97.34,3.75,5074.4,158566628.0975736,15733371.902426392,174300000.0,,100.0,0.0,0.0,0.0,176500000.0,1,0.0
2026-01-26 09:59:34,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5087.2,158966606.9797368,17533393.020263195,174614285.7142857,,100.0,1.2621916236374098,1.2621916236374098,1.2621916236374098,176500000.0,0,0.0
2026-01-26 10:59:35,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5081.2,158779116.8787228,17720883.121277213,174928571.42857143,,100.0,0.0,1.2621916236374098,1.2621916236374098,176500000.0,0,0.0
2026-01-26 11:59:35,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5073.8,158547879.0874722,17952120.9125278,175242857.14285713,,100.0,0.0,1.2621916236374098,1.2621916236374098,176500000.0,0,0.0
2026-01-26 12:59:36,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5067.6,158354139.31642443,18145860.68357557,175557142.85714287,,100.0,0.0,0.0,1.2621916236374098,176500000.0,0,0.0
2026-01-26 13:59:34,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5076.4,158629124.79791158,17870875.202088416,175871428.57142857,,100.0,0.0,0.0,1.2621916236374098,176500000.0,0,0.0
2026-01-26 14:59:34,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5095.5,159225968.28613952,17274031.713860482,176185714.2857143,,100.0,0.0,0.0,1.2621916236374098,176500000.0,0,0.0
2026-01-26 15:59:35,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5098.4,159316588.5016296,17183411.49837041,176500000.0,,100.0,0.0,0.0,1.2621916236374098,176500000.0,0,0.0
2026-01-26 16:59:34,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5095.6,159229093.12115642,17270906.878843576,176500000.0,,100.0,0.0,0.0,0.0,176500000.0,0,0.0
2026-01-26 17:59:35,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5089.7,159044727.8551593,17455272.144840688,176500000.0,,100.0,0.0,0.0,0.0,176500000.0,0,0.0
2026-01-26 18:59:34,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5088.2,158997855.3299058,17502144.670094192,176500000.0,,100.0,0.0,0.0,0.0,176500000.0,0,0.0
2026-01-26 19:59:34,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5090.7,159075976.2053283,17424023.794671714,176500000.0,175106666.66666666,100.0,0.0,0.0,0.0,176500000.0,0,0.0
2026-01-26 20:59:35,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5075.3,158594751.6127257,17905248.387274295,176500000.0,175180000.0,100.0,0.0,0.0,0.0,176500000.0,0,0.0
2026-01-26 21:59:34,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5081.5,158788491.3837735,17711508.616226494,176500000.0,175253333.33333334,100.0,0.0,0.0,0.0,176500000.0,0,0.0
2026-01-26 22:59:34,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5087.6,158979106.31980443,17520893.68019557,176500000.0,175326666.66666666,100.0,0.0,0.0,0.0,176500000.0,0,0.0
2026-01-26 23:59:34,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5083.5,158850988.0841115,17649011.91588849,176500000.0,175400000.0,100.0,0.0,0.0,0.0,176500000.0,0,0.0
2026-01-27 00:59:34,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5089.9,159050977.5251931,17449022.474806905,176500000.0,175473333.33333334,100.0,0.0,0.0,0.0,176500000.0,0,0.0
2026-01-27 01:59:37,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5089.5,159038478.1851255,17461521.8148745,176500000.0,175546666.66666666,100.0,0.0,0.0,0.0,176500000.0,0,0.0
2026-01-27 02:59:35,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5031.3,157219824.20528972,19280175.79471028,176500000.0,175620000.0,100.0,0.0,0.0,0.0,176500000.0,0,0.0
2026-01-27 03:59:34,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5056.2,157997908.1244978,18502091.8755022,176500000.0,175693333.33333334,100.0,0.0,0.0,0.0,176500000.0,0,0.0
2026-01-27 04:59:35,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5024.1,156994836.08407292,19505163.91592708,176500000.0,175766666.66666666,100.0,0.0,0.0,0.0,176500000.0,0,0.0
2026-01-27 05:59:35,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5011.3,156594857.20190972,19905142.79809028,176500000.0,175840000.0,100.0,0.0,0.0,0.0,176500000.0,0,0.0
2026-01-27 06:59:38,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5044.7,157638552.0975543,18861447.902445704,176500000.0,175913333.33333334,100.0,0.0,0.0,0.0,176500000.0,0,0.0
2026-01-27 07:59:34,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5046.3,157688549.4578247,18811450.542175293,176500000.0,175986666.66666666,100.0,0.0,0.0,0.0,176500000.0,0,0.0
2026-01-27 08:59:35,BT9999NTT,173500000.0,176500000,25918.26,4.92,5.32,0.4,97.34,3.75,5068.5,158382262.8315765,18117737.168423504,176500000.0,176060000.0,100.0,0.0,0.0,0.0,177000000.0,1,0.0
2026-01-27 09:59:37,BT9999NTT,174000000.0,177000000,25918.26,4.92,5.32,0.4,97.34,3.75,5068.4,158379137.9965596,18620862.00344041,176571428.57142857,176150000.0,100.0,0.2832861189801638,0.2832861189801638,0.2832861189801638,177000000.0,0,0.0
2026-01-27 10:59:37,BT9999NTT,174000000.0,177000000,25918.26,4.92,5.32,0.4,97.34,3.75,5067.7,158357264.1514413,18642735.84855869,176642857.14285713,176240000.0,100.0,0.0,0.2832861189801638,0.2832861189801638,177000000.0,0,0.0
2026-01-27 11:59:34,BT9999NTT,174000000.0,177000000,25918.26,4.92,5.32,0.4,97.34,3.75,5075.0,158585377.107675,18414622.89232501,176714285.7142857,176330000.0,100.0,0.0,0.2832861189801638,0.2832861189801638,177000000.0,0,0.0
2026-01-27 12:59:34,BT9999NTT,174000000.0,177000000,25918.26,4.92,5.32,0.4,97.34,3.75,5066.0,158304141.95615402,18695858.04384598,176785714.2857143,176420000.0,100.0,0.0,0.0,0.2832861189801638,177000000.0,0,0.0
2026-01-27 13:59:36,BT9999NTT,174000000.0,177000000,25918.26,4.92,5.32,0.4,97.34,3.75,5084.7,158888486.1043143,18111513.895685703,176857142.85714287,176510000.0,100.0,0.0,0.0,0.2832861189801638,177300000.0,1,0.0
2026-01-27 14:59:34,BT9999NTT,174300000.0,177300000,25918.26,4.92,5.32,0.4,97.34,3.75,5088.0,158991605.659872,18308394.340128005,176971428.57142857,176610000.0,100.0,0.1694915254237372,0.1694915254237372,0.4532577903682666,177300000.0,0,0.0
2026-01-27 15:59:38,BT9999NTT,174300000.0,177300000,25918.26,4.92,5.32,0.4,97.34,3.75,5083.0,158835363.909027,18464636.09097299,177085714.2857143,176636666.66666666,100.0,0.0,0.1694915254237372,0.4532577903682666,177300000.0,0,0.0
2026-01-27 16:59:35,BT9999NTT,174300000.0,177300000,25918.26,4.92,5.32,0.4,97.34,3.75,5083.0,158835363.909027,18464636.09097299,177128571.42857143,176663333.33333334,100.0,0.0,0.1694915254237372,0.1694915254237372,177300000.0,0,0.0
2026-01-27 17:59:36,BT9999NTT,174300000.0,177300000,25918.26,4.92,5.32,0.4,97.34,3.75,5089.0,159022854.010041,18277145.989959,177171428.57142857,176690000.0,100.0,0.0,0.0,0.1694915254237372,177300000.0,0,0.0
2026-01-27 18:59:34,BT9999NTT,174300000.0,177300000,25918.26,4.92,5.32,0.4,97.34,3.75,5087.8,158985355.9898382,18314644.010161787,177214285.7142857,176716666.66666666,100.0,0.0,0.0,0.1694915254237372,177300000.0,0,0.0
2026-01-27 19:59:34,BT9999NTT,174300000.0,177300000,25918.26,4.92,5.32,0.4,97.34,3.75,5077.8,158672872.4881482,18627127.511851788,177257142.85714287,176743333.33333334,100.0,0.0,0.0,0.1694915254237372,177300000.0,0,0.0
2026-01-27 20:59:38,BT9999NTT,174300000.0,177300000,25918.26,4.92,5.32,0.4,97.34,3.75,5082.4,158816614.8989256,18483385.1010744,177300000.0,176770000.0,100.0,0.0,0.0,0.1694915254237372,177300000.0,0,0.0
2026-01-27 21:59:34,BT9999NTT,174300000.0,177300000,25918.26,4.92,5.32,0.4,97.34,3.75,5062.2,158185398.2255118,19114601.77448821,177300000.0,176796666.66666666,100.0,0.0,0.0,0.0,177300000.0,0,0.0
2026-01-27 22:59:34,BT9999NTT,174300000.0,177300000,25918.26,4.92,5.32,0.4,97.34,3.75,5070.7,158451009.20194831,18848990.798051685,177300000.0,176823333.33333334,100.0,0.0,0.0,0.0,177300000.0,0,0.0
2026-01-27 23:59:35,BT9999NTT,174300000.0,177300000,25918.26,4.92,5.32,0.4,97.34,3.75,5096.5,159257216.6363085,18042783.36369151,177300000.0,176850000.0,100.0,0.0,0.0,0.0,177300000.0,0,0.0
2026-01-28 00:59:35,BT9999NTT,174300000.0,177300000,25918.26,4.92,5.32,0.4,97.34,3.75,5087.7,158982231.15482128,18317768.845178723,177300000.0,176876666.66666666,100.0,0.0,0.0,0.0,177300000.0,0,0.0
2026-01-28 01:59:35,BT9999NTT,174300000.0,177300000,25918.26,4.92,5.32,0.4,97.34,3.75,5087.3,158969731.8147537,18330268.18524629,177300000.0,176903333.33333334,100.0,0.0,0.0,0.0,177300000.0,0,0.0
2026-01-28 02:59:35,BT9999NTT,174300000.0,177300000,25918.26,4.92,5.32,0.4,97.34,3.75,5088.7,159013479.5049903,18286520.49500969,177300000.0,176930000.0,100.0,0.0,0.0,0.0,177300000.0,0,0.0
2026-01-28 03:59:36,BT9999NTT,174300000.0,177300000,25918.26,4.92,5.32,0.4,97.34,3.75,5142.4,160691515.90906557,16608484.090934426,177300000.0,176956666.66666666,100.0,0.0,0.0,0.0,177300000.0,0,0.0
2026-01-28 04:59:34,BT9999NTT,174300000.0,177300000,25918.26,4.92,5.32,0.4,97.34,3.75,5175.8,161735210.8047102,15564789.19528979,177300000.0,176983333.33333334,100.0,0.0,0.0,0.0,177300000.0,0,0.0
2026-01-28 05:59:35,BT9999NTT,174300000.0,177300000,25918.26,4.92,5.32,0.4,97.34,3.75,5181.6,161916451.2356904,15383548.764309583,177300000.0,177010000.0,100.0,0.0,0.0,0.0,177300000.0,0,0.0
2026-01-28 06:59:34,BT9999NTT,174300000.0,177300000,25918.26,4.92,5.32,0.4,97.34,3.75,5174.2,161685213.4444398,15614786.5555602,177300000.0,177036666.66666666,100.0,0.0,0.0,0.0,177300000.0,0,0.0
2026-01-28 07:59:36,BT9999NTT,174300000.0,177300000,25918.26,4.92,5.32,0.4,97.34,3.75,5163.7,161357105.7676653,15942894.232334703,177300000.0,177063333.33333334,100.0,0.0,0.0,0.0,177300000.0,0,0.0
2026-01-28 08:59:36,BT9999NTT,174300000.0,177300000,25918.26,4.92,5.32,0.4,97.34,3.75,5191.1,162213310.5622959,15086689.437704086,177300000.0,177090000.0,100.0,0.0,0.0,0.0,180600000.0,1,0.0
2026-01-28 09:59:35,BT9999NTT,177600000.0,180600000,25918.26,4.92,5.32,0.4,97.34,3.75,5220.3,163125762.38723072,17474237.612769276,177771428.57142857,177226666.66666666,100.0,1.861252115059231,1.861252115059231,1.861252115059231,181400000.0,1,0.0
2026-01-28 10:59:35,BT9999NTT,178900000.0,181400000,25918.26,4.92,5.32,0.4,97.34,3.75,5237.8,163672608.5151882,17727391.484811813,178357142.85714287,177390000.0,100.0,0.4429678848283602,2.3124647490129657,2.3124647490129657,182200000.0,1,0.0
2026-01-28 11:59:35,BT9999NTT,179700000.0,182200000,25918.26,4.92,5.32,0.4,97.34,3.75,5238.6,163697607.1953234,18502392.804676592,179057142.85714287,177580000.0,100.0,0.4410143329658167,2.7636773829667227,2.7636773829667227,182200000.0,0,0.0
2026-01-28 12:59:35,BT9999NTT,179700000.0,182200000,25918.26,4.92,5.32,0.4,97.34,3.75,5262.1,164431943.42429492,17768056.57570508,179757142.85714287,177770000.0,100.0,0.0,0.8859357696566983,2.7636773829667227,182600000.0,1,0.0
2026-01-28 13:59:36,BT9999NTT,179600000.0,182600000,25918.26,4.92,5.32,0.4,97.34,3.75,5256.4,164253827.82833162,18346172.17166838,180514285.7142857,177973333.33333334,100.0,0.2195389681668436,0.6615214994487362,2.989283699943601,182600000.0,0,0.0
2026-01-28 14:59:41,BT9999NTT,179600000.0,182600000,25918.26,4.92,5.32,0.4,97.34,3.75,5282.9,165081909.10781008,17518090.89218992,181271428.57142857,178176666.66666666,100.0,0.0,0.2195389681668436,2.989283699943601,183000000.0,1,0.0
2026-01-28 15:59:35,BT9999NTT,180000000.0,183000000,25918.26,4.92,5.32,0.4,97.34,3.75,5299.5,165600631.7206155,17399368.279384494,182085714.2857143,178376666.66666666,100.0,0.2190580503833583,0.4390779363337094,3.21489001692048,183000000.0,0,0.0
2026-01-28 16:59:34,BT9999NTT,180000000.0,183000000,25918.26,4.92,5.32,0.4,97.34,3.75,5280.3,165000663.39737073,17999336.602629274,182428571.42857143,178576666.66666666,100.0,0.0,0.2190580503833583,1.3289036544850583,183000000.0,0,0.0
2026-01-28 17:59:37,BT9999NTT,180000000.0,183000000,25918.26,4.92,5.32,0.4,97.34,3.75,5280.5,165006913.06740448,17993086.93259552,182657142.85714287,178776666.66666666,100.0,0.0,0.2190580503833583,0.8820286659316334,183000000.0,0,0.0
2026-01-28 18:59:36,BT9999NTT,180000000.0,183000000,25918.26,4.92,5.32,0.4,97.34,3.75,5259.8,164360072.2189062,18639927.78109381,182771428.57142857,178976666.66666666,100.0,0.0,0.0,0.4390779363337094,183000000.0,0,0.0
2026-01-28 19:59:34,BT9999NTT,180000000.0,183000000,25918.26,4.92,5.32,0.4,97.34,3.75,5261.5,164413194.41419348,18586805.58580652,182885714.2857143,179176666.66666666,100.0,0.0,0.0,0.4390779363337094,183000000.0,0,0.0
2026-01-28 20:59:34,BT9999NTT,180000000.0,183000000,25918.26,4.92,5.32,0.4,97.34,3.75,5283.4,165097533.28289458,17902466.71710542,182942857.14285716,179366666.66666666,100.0,0.0,0.0,0.2190580503833583,183000000.0,0,0.0
2026-01-28 21:59:35,BT9999NTT,180000000.0,183000000,25918.26,4.92,5.32,0.4,97.34,3.75,5264.9,164519438.8047681,18480561.195231915,183000000.0,179556666.66666666,100.0,0.0,0.0,0.2190580503833583,183000000.0,0,0.0
2026-01-28 22:59:35,BT9999NTT,180000000.0,183000000,25918.26,4.92,5.32,0.4,97.34,3.75,5263.4,164472566.2795146,18527433.72048539,183000000.0,179746666.66666666,100.0,0.0,0.0,0.0,183000000.0,0,0.0
2026-01-28 23:59:35,BT9999NTT,180000000.0,183000000,25918.26,4.92,5.32,0.4,97.34,3.75,5288.0,165241275.693672,17758724.306328,183000000.0,179936666.66666666,100.0,0.0,0.0,0.0,183000000.0,0,0.0
2026-01-29 00:59:34,BT9999NTT,180000000.0,183000000,25918.26,4.92,5.32,0.4,97.34,3.75,5303.4,165722500.2862746,17277499.713725388,183000000.0,180126666.66666666,100.0,0.0,0.0,0.0,183000000.0,0,0.0
2026-01-29 01:59:35,BT9999NTT,180000000.0,183000000,25918.26,4.92,5.32,0.4,97.34,3.75,5317.1,166150602.6835899,16849397.316410094,183000000.0,180316666.66666663,100.0,0.0,0.0,0.0,183000000.0,0,0.0
2026-01-29 02:59:37,BT9999NTT,180000000.0,183000000,25918.26,4.92,5.32,0.4,97.34,3.75,5291.8,165360019.42431423,17639980.57568577,183000000.0,180506666.66666663,100.0,0.0,0.0,0.0,183000000.0,0,0.0
2026-01-29 03:59:34,BT9999NTT,180000000.0,183000000,25918.26,4.92,5.32,0.4,97.34,3.75,5355.0,167334915.154995,15665084.845005006,183000000.0,180696666.66666663,100.0,0.0,0.0,0.0,183000000.0,0,0.0
2026-01-29 04:59:35,BT9999NTT,180000000.0,183000000,25918.26,4.92,5.32,0.4,97.34,3.75,5384.1,168244242.14491293,14755757.855087072,183000000.0,180886666.66666663,100.0,0.0,0.0,0.0,183000000.0,0,0.0
2026-01-29 05:59:34,BT9999NTT,180000000.0,183000000,25918.26,4.92,5.32,0.4,97.34,3.75,5416.0,169241064.515304,13758935.484696,183000000.0,181076666.66666663,100.0,0.0,0.0,0.0,183000000.0,0,0.0
2026-01-29 06:59:34,BT9999NTT,180000000.0,183000000,25918.26,4.92,5.32,0.4,97.34,3.75,5490.6,171572191.43791142,11427808.56208858,183000000.0,181266666.66666663,100.0,0.0,0.0,0.0,183000000.0,0,0.0
2026-01-29 07:59:35,BT9999NTT,180000000.0,183000000,25918.26,4.92,5.32,0.4,97.34,3.75,5502.0,171928422.629838,11071577.37016201,183000000.0,181456666.66666663,100.0,0.0,0.0,0.0,183000000.0,0,0.0
2026-01-29 08:59:36,BT9999NTT,180000000.0,183000000,25918.26,4.92,5.32,0.4,97.34,3.75,5505.3,172031542.18539572,10968457.814604282,183000000.0,181646666.66666663,100.0,0.0,0.0,0.0,190200000.0,1,0.0
2026-01-29 09:59:35,BT9999NTT,187200000.0,190200000,25918.26,4.92,5.32,0.4,97.34,3.75,5523.9,172612761.4985391,17587238.50146091,184028571.42857143,182076666.66666663,100.0,3.934426229508192,3.934426229508192,3.934426229508192,190200000.0,0,0.0
2026-01-29 10:59:36,BT9999NTT,187200000.0,190200000,25918.26,4.92,5.32,0.4,97.34,3.75,5528.9,172769003.2493841,17430996.750615895,185057142.85714287,182506666.66666663,100.0,0.0,3.934426229508192,3.934426229508192,190300000.0,1,0.0
2026-01-29 11:59:39,BT9999NTT,187300000.0,190300000,25918.26,4.92,5.32,0.4,97.34,3.75,5547.1,173337723.2224599,16962276.777540088,186100000.0,182940000.0,100.0,0.0525762355415349,3.989071038251368,3.989071038251368,190300000.0,0,0.0
2026-01-29 12:59:38,BT9999NTT,187300000.0,190300000,25918.26,4.92,5.32,0.4,97.34,3.75,5537.8,173047113.5658882,17252886.434111804,187142857.14285716,183373333.3333333,100.0,0.0,0.0525762355415349,3.989071038251368,190300000.0,0,0.0
2026-01-29 13:59:37,BT9999NTT,187300000.0,190300000,25918.26,4.92,5.32,0.4,97.34,3.75,5590.2,174684527.1147438,15615472.8852562,188185714.2857143,183806666.66666663,100.0,0.0,0.0525762355415349,3.989071038251368,191300000.0,1,0.0
2026-01-29 14:59:37,BT9999NTT,188300000.0,191300000,25918.26,4.92,5.32,0.4,97.34,3.75,5538.1,173056488.07093892,18243511.929061085,189371428.57142857,184273333.3333333,100.0,0.5254860746190193,0.5254860746190193,4.535519125683063,191300000.0,0,0.0
2026-01-29 15:59:35,BT9999NTT,188300000.0,191300000,25918.26,4.92,5.32,0.4,97.34,3.75,5525.0,172647134.68372503,18652865.31627497,190557142.85714287,184630000.0,100.0,0.0,0.5254860746190193,4.535519125683063,190800000.0,0,0.0
2026-01-29 16:59:34,BT9999NTT,187800000.0,190800000,25918.26,4.92,5.32,0.4,97.34,3.75,5515.4,172347150.52210262,18452849.477897376,190642857.14285716,184943333.3333333,92.14793066066896,-0.2613695765812829,0.2627430373095096,0.3154574132492094,190800000.0,0,0.0
2026-01-29 17:59:38,BT9999NTT,187800000.0,190800000,25918.26,4.92,5.32,0.4,97.34,3.75,5513.4,172284653.8217646,18515346.17823541,190728571.42857143,185230000.0,92.14793066066896,0.0,-0.2613695765812829,0.3154574132492094,190800000.0,0,0.0
2026-01-29 18:59:37,BT9999NTT,187800000.0,190800000,25918.26,4.92,5.32,0.4,97.34,3.75,5510.6,172197158.44129142,18602841.55870858,190800000.0,185516666.66666663,92.14793066066896,0.0,-0.2613695765812829,0.2627430373095096,190800000.0,0,0.0
2026-01-29 19:59:34,BT9999NTT,187800000.0,190800000,25918.26,4.92,5.32,0.4,97.34,3.75,5543.9,173237728.50191912,17562271.49808088,190871428.57142857,185790000.0,92.14793066066896,0.0,0.0,0.2627430373095096,190800000.0,0,0.0
2026-01-29 20:59:34,BT9999NTT,187800000.0,190800000,25918.26,4.92,5.32,0.4,97.34,3.75,5519.4,172472143.9227786,18327856.077221397,190942857.14285716,186063333.3333333,92.14793066066896,0.0,0.0,0.2627430373095096,190800000.0,0,0.0
2026-01-29 21:59:34,BT9999NTT,187800000.0,190800000,25918.26,4.92,5.32,0.4,97.34,3.75,5549.5,173412719.2628655,17387280.737134486,190871428.57142857,186323333.3333333,92.14793066066896,0.0,0.0,-0.2613695765812829,190800000.0,0,0.0
2026-01-29 22:59:36,BT9999NTT,187800000.0,190800000,25918.26,4.92,5.32,0.4,97.34,3.75,5171.6,161603967.7340004,29196032.265999585,190800000.0,186583333.3333333,92.14793066066896,0.0,0.0,-0.2613695765812829,190800000.0,0,0.0
2026-01-29 23:59:34,BT9999NTT,187800000.0,190800000,25918.26,4.92,5.32,0.4,97.34,3.75,5290.9,165331895.9091621,25468104.090837896,190800000.0,186843333.3333333,92.14793066066896,0.0,0.0,0.0,190800000.0,0,0.0
2026-01-30 00:59:34,BT9999NTT,187800000.0,190800000,25918.26,4.92,5.32,0.4,97.34,3.75,5365.3,167656773.1617357,23143226.838264287,190800000.0,187103333.3333333,92.14793066066896,0.0,0.0,0.0,190800000.0,0,0.0
2026-01-30 01:59:34,BT9999NTT,187800000.0,190800000,25918.26,4.92,5.32,0.4,97.34,3.75,5311.6,165978736.75766042,24821263.24233958,190800000.0,187363333.3333333,92.14793066066896,0.0,0.0,0.0,190800000.0,0,0.0
2026-01-30 02:59:36,BT9999NTT,187800000.0,190800000,25918.26,4.92,5.32,0.4,97.34,3.75,5321.0,166272471.24924898,24527528.75075102,190800000.0,187623333.3333333,92.14793066066896,0.0,0.0,0.0,190800000.0,0,0.0
2026-01-30 03:59:35,BT9999NTT,187800000.0,190800000,25918.26,4.92,5.32,0.4,97.34,3.75,5321.1,166275596.08426592,24524403.91573408,190800000.0,187883333.3333333,92.14793066066896,0.0,0.0,0.0,190800000.0,0,0.0
2026-01-30 04:59:39,BT9999NTT,187800000.0,190800000,25918.26,4.92,5.32,0.4,97.34,3.75,5415.5,169225440.34021953,21574559.659780476,190800000.0,188143333.3333333,92.14793066066896,0.0,0.0,0.0,190800000.0,0,0.0
2026-01-30 05:59:36,BT9999NTT,187800000.0,190800000,25918.26,4.92,5.32,0.4,97.34,3.75,5381.0,168147372.259389,22652627.740610987,190800000.0,188403333.3333333,92.14793066066896,0.0,0.0,0.0,190800000.0,0,0.0
2026-01-30 06:59:34,BT9999NTT,187800000.0,190800000,25918.26,4.92,5.32,0.4,97.34,3.75,5418.5,169319185.3907265,21480814.609273493,190800000.0,188663333.3333333,92.14793066066896,0.0,0.0,0.0,190800000.0,0,0.0
2026-01-30 07:59:34,BT9999NTT,187800000.0,190800000,25918.26,4.92,5.32,0.4,97.34,3.75,5435.2,169841032.83854878,20958967.16145122,190800000.0,188923333.3333333,92.14793066066896,0.0,0.0,0.0,190800000.0,0,0.0
