gold_code,timestamp,usd_vnd_rate,fed_rate,cpi_inflation_yoy,dxy_index,interest_rate_state,interest_rate_market,price_change_pct,volatility_index,news_volume,sentiment_score,daily_return_pct,world_return_pct,premium_pct,spread_margin_pct,target_next_day_trend
BTSJC,2026-01-27,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,-0.28499752269692,-2.945166108053928,-0.20318637224968383,0.27969046524854985,0.1104912027580286,-0.22425453935107484,-0.5662850935059287,-4.513729832607585,1
BTSJC,2026-01-28,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,0.3546518365869142,-2.945166108053928,-0.20318637224968383,0.27969046524854985,1.781040816562517,-0.22425453935107484,1.155118654989147,-2.521907040635318,1
BTSJC,2026-01-29,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,1.5655742443345866,-2.1324773137464517,-0.20318637224968383,0.27969046524854985,1.6310865984150784,-0.22425453935107484,2.8016787622453068,-0.6440305863625533,0
BTSJC,2026-01-30,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,-0.2320610239975682,-0.10426638791919633,-0.20318637224968383,0.27969046524854985,-2.6051444840184015,-0.22425453935107484,0.3567864817740395,0.10143478885265592,0
BTSJC,2026-01-31,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,-2.650597308324204,0.65469845046138,-0.20318637224968383,0.27969046524854985,-2.5255182818740756,-0.22425453935107484,-1.8885227553934505,0.8622037643319139,0
BTSJC,2026-02-01,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,-1.4065895888894364,0.8736693255236233,-0.20318637224968383,0.27969046524854985,-0.10972120904300106,-0.22425453935107484,-1.8885227553934505,0.8622037643319139,0
BTSJC,2026-02-02,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,-0.8309051655339854,1.1635387105070765,-0.20318637224968383,0.27969046524854985,-1.8045245818430944,-0.22425453935107484,-3.3853955801717763,1.4160560245990221,1
BTSJC,2026-02-03,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,0.18977670001289149,1.4444388113369582,-0.20318637224968383,0.27969046524854985,2.9633861115162037,-0.22425453935107484,-0.7658681368097057,0.4719533965068208,1
BTSJC,2026-02-04,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,1.2606379549518623,1.470550524722319,-0.20318637224968383,0.27969046524854985,0.9087611955367706,-0.22425453935107484,0.15720343847026258,0.16592937468460894,0
BTSJC,2026-02-05,-0.24112762502888624,0.0,-0.4082482904638671,0.4225287413527107,-8.881784197001252e-16,0.0,0.13849446689789432,1.2953198685268872,-0.20318637224968383,0.27969046524854985,-0.9185618864059752,-0.22425453935107484,-0.5912329739189006,0.41305989157798984,0
