date,buy_price,sell_price
2012-02-28,44900000.0,45050000.0
2012-02-29,45120000.0,45270000.0
2012-03-01,44640000.0,44790000.0
2012-03-02,44600000.0,44750000.0
2012-03-03,44500000.0,44700000.0
2012-03-05,44480000.0,44630000.0
2012-03-06,44430000.0,44580000.0
2012-03-07,44180000.0,44380000.0
2012-03-08,44440000.0,44640000.0
2012-03-09,44490000.0,44690000.0
2012-03-10,44650000.0,44800000.0
2012-03-12,44560000.0,44760000.0
2012-03-13,44610000.0,44710000.0
2012-03-14,44340000.0,44490000.0
2012-03-15,43930000.0,44180000.0
2012-03-16,44020000.0,44270000.0
2012-03-17,44070000.0,44320000.0
2012-03-19,43890000.0,44140000.0
2012-03-20,43500000.0,43700000.0
2012-03-21,43600000.0,43800000.0
2012-03-22,43550000.0,43750000.0
2012-03-23,43680000.0,43880000.0
2012-03-24,43850000.0,44050000.0
2012-03-26,43850000.0,44050000.0
2012-03-27,44230000.0,44380000.0
2012-03-28,44070000.0,44220000.0
2012-03-29,43780000.0,43930000.0
2012-03-30,43850000.0,44000000.0
2012-04-03,43760000.0,43960000.0
2012-04-04,43450000.0,43650000.0
2012-04-05,43400000.0,43600000.0
2012-04-06,43340000.0,43540000.0
2012-04-07,43320000.0,43520000.0
2012-04-09,43300000.0,43500000.0
2012-04-10,43200000.0,43400000.0
2012-04-11,43210000.0,43410000.0
2012-04-12,43140000.0,43340000.0
2012-04-13,43180000.0,43380000.0
2012-04-14,43120000.0,43320000.0
2012-04-16,42800000.0,43000000.0
2012-04-17,42700000.0,42900000.0
2012-04-18,42610000.0,42810000.0
2012-04-19,42400000.0,42600000.0
2012-04-20,42380000.0,42580000.0
2012-04-21,42460000.0,42660000.0
2012-04-23,42500000.0,42700000.0
2012-04-24,42590000.0,42790000.0
2012-04-25,42760000.0,42960000.0
2012-04-26,42770000.0,42970000.0
2012-04-27,42750000.0,42950000.0
2012-04-28,42800000.0,43000000.0
2012-05-02,42680000.0,42880000.0
2012-05-03,42400000.0,42600000.0
2012-05-04,42200000.0,42400000.0
2012-05-05,42380000.0,42580000.0
2012-05-07,42230000.0,42430000.0
2012-05-08,41570000.0,41920000.0
2012-05-09,41270000.0,41420000.0
2012-05-10,41620000.0,41770000.0
2012-05-11,41600000.0,41750000.0
2012-05-12,41590000.0,41740000.0
2012-05-14,41310000.0,41460000.0
2012-05-15,41150000.0,41300000.0
2012-05-16,40780000.0,40980000.0
2012-05-17,40950000.0,41150000.0
2012-05-18,41750000.0,41950000.0
2012-05-19,41900000.0,42100000.0
2012-05-21,42000000.0,42200000.0
2012-05-22,41550000.0,41750000.0
2012-05-23,41160000.0,41360000.0
2012-05-24,41160000.0,41360000.0
2012-05-25,41250000.0,41450000.0
2012-05-26,41450000.0,41650000.0
2012-05-28,41400000.0,41600000.0
2012-05-29,41350000.0,41550000.0
2012-05-30,41080000.0,41280000.0
2012-05-31,41260000.0,41460000.0
2012-06-01,41130000.0,41330000.0
2012-06-02,41800000.0,42100000.0
2012-06-04,41860000.0,42060000.0
2012-06-05,41970000.0,42170000.0
2012-06-06,42420000.0,42620000.0
2012-06-07,42210000.0,42410000.0
2012-06-08,41560000.0,41860000.0
2012-06-09,41800000.0,42000000.0
2012-06-11,41780000.0,41980000.0
2012-06-12,41700000.0,41900000.0
2012-06-13,41920000.0,42120000.0
2012-06-14,42010000.0,42210000.0
2012-06-15,42050000.0,42250000.0
2012-06-16,42080000.0,42280000.0
2012-06-18,42040000.0,42240000.0
2012-06-19,42100000.0,42300000.0
2012-06-20,42050000.0,42200000.0
2012-06-21,41890000.0,42040000.0
2012-06-22,41670000.0,41820000.0
2012-06-23,41680000.0,41830000.0
2012-06-25,41600000.0,41750000.0
2012-06-26,41680000.0,41830000.0
2012-06-27,41540000.0,41690000.0
2012-06-28,41560000.0,41710000.0
2012-06-29,41570000.0,41720000.0
2012-06-30,41780000.0,41930000.0
2012-07-02,41800000.0,41950000.0
2012-07-03,41890000.0,42040000.0
2012-07-04,41970000.0,42120000.0
2012-07-05,41920000.0,42070000.0
2012-07-06,41730000.0,41880000.0
2012-07-07,41650000.0,41800000.0
2012-07-09,41630000.0,41780000.0
2012-07-10,41750000.0,41900000.0
2012-07-11,41600000.0,41750000.0
2012-07-12,41500000.0,41650000.0
2012-07-13,41640000.0,41800000.0
2012-07-14,41690000.0,41840000.0
2012-07-16,41630000.0,41780000.0
2012-07-17,41740000.0,41890000.0
2012-07-18,41620000.0,41770000.0
2012-07-19,41610000.0,41760000.0
2012-07-20,41630000.0,41780000.0
2012-07-21,41620000.0,41770000.0
2012-07-23,41520000.0,41670000.0
2012-07-24,41540000.0,41690000.0
2012-07-25,41660000.0,41810000.0
2012-07-26,41830000.0,41980000.0
2012-07-27,41980000.0,42130000.0
2012-07-28,41960000.0,42110000.0
2012-07-30,41910000.0,42060000.0
2012-07-31,41940000.0,42090000.0
2012-08-01,41840000.0,41990000.0
2012-08-02,41810000.0,41960000.0
2012-08-03,41820000.0,41970000.0
2012-08-04,41880000.0,42030000.0
2012-08-06,42020000.0,42170000.0
2012-08-07,42190000.0,42340000.0
2012-08-08,42090000.0,42240000.0
2012-08-09,42130000.0,42280000.0
2012-08-10,42120000.0,42270000.0
2012-08-11,42200000.0,42350000.0
2012-08-13,42460000.0,42530000.0
2012-08-14,42460000.0,42520000.0
2012-08-15,42260000.0,42300000.0
2012-08-16,42330000.0,42380000.0
2012-08-17,42490000.0,42540000.0
2012-08-18,42480000.0,42530000.0
2012-08-20,42520000.0,42580000.0
2012-08-21,42880000.0,42980000.0
2012-08-22,43600000.0,43700000.0
2012-08-23,44100000.0,44450000.0
2012-08-24,44000000.0,44200000.0
2012-08-25,44050000.0,44250000.0
2012-08-27,44300000.0,44500000.0
2012-08-28,44270000.0,44470000.0
2012-08-29,44370000.0,44570000.0
2012-08-30,44300000.0,44500000.0
2012-08-31,44320000.0,44520000.0
2012-09-01,44950000.0,45150000.0
2012-09-04,44950000.0,45150000.0
2012-09-05,45080000.0,45280000.0
2012-09-06,45900000.0,46100000.0
2012-09-07,45300000.0,45600000.0
2012-09-08,45900000.0,46250000.0
2012-09-10,45920000.0,46220000.0
2012-09-11,45920000.0,46220000.0
2012-09-12,46320000.0,46620000.0
2012-09-13,46150000.0,46450000.0
2012-09-14,46890000.0,47240000.0
2012-09-15,46600000.0,46950000.0
2012-09-17,46500000.0,46850000.0
2012-09-18,46300000.0,46650000.0
2012-09-19,46900000.0,47250000.0
2012-09-20,46570000.0,46920000.0
2012-09-21,46700000.0,47050000.0
2012-09-22,46640000.0,46990000.0
2012-09-24,46510000.0,46860000.0
2012-09-25,46700000.0,47050000.0
2012-09-26,46790000.0,47140000.0
2012-09-27,46750000.0,47100000.0
2012-09-28,47110000.0,47460000.0
2012-09-29,47050000.0,47400000.0
2012-10-01,47200000.0,47550000.0
2012-10-02,47550000.0,47850000.0
2012-10-03,47500000.0,47800000.0
2012-10-04,47820000.0,48120000.0
2012-10-05,47880000.0,48180000.0
2012-10-06,47670000.0,47970000.0
2012-10-08,47540000.0,47840000.0
2012-10-09,47540000.0,47790000.0
2012-10-10,47380000.0,47580000.0
2012-10-11,47500000.0,47700000.0
2012-10-12,47530000.0,47730000.0
2012-10-13,47300000.0,47500000.0
2012-10-15,47010000.0,47210000.0
2012-10-16,46530000.0,46730000.0
2012-10-17,46800000.0,47000000.0
2012-10-18,46810000.0,47010000.0
2012-10-19,46670000.0,46870000.0
2012-10-20,46420000.0,46620000.0
2012-10-22,46020000.0,46220000.0
2012-10-23,46130000.0,46330000.0
2012-10-24,46100000.0,46250000.0
2012-10-25,46250000.0,46400000.0
2012-10-26,46140000.0,46290000.0
2012-10-27,46200000.0,46350000.0
2012-10-29,46130000.0,46280000.0
2012-10-30,46090000.0,46240000.0
2012-10-31,45980000.0,46130000.0
2012-11-01,46280000.0,46430000.0
2012-11-02,46280000.0,46430000.0
2012-11-03,45750000.0,45950000.0
2012-11-05,45820000.0,46020000.0
2012-11-06,46100000.0,46300000.0
2012-11-07,46850000.0,47050000.0
2012-11-08,46680000.0,46880000.0
2012-11-09,46920000.0,47120000.0
2012-11-10,46850000.0,47050000.0
2012-11-12,46850000.0,47050000.0
2012-11-13,46780000.0,46980000.0
2012-11-14,46890000.0,47090000.0
2012-11-15,46880000.0,47080000.0
2012-11-16,46780000.0,46980000.0
2012-11-17,46780000.0,46980000.0
2012-11-19,46930000.0,47130000.0
2012-11-20,47150000.0,47350000.0
2012-11-21,47030000.0,47180000.0
2012-11-22,47020000.0,47170000.0
2012-11-23,46990000.0,47140000.0
2012-11-24,47250000.0,47400000.0
2012-11-26,47200000.0,47350000.0
2012-11-27,47200000.0,47350000.0
2012-11-28,47070000.0,47220000.0
2012-11-29,47000000.0,47150000.0
2012-11-30,46970000.0,47120000.0
2012-12-01,46820000.0,46970000.0
2012-12-03,46830000.0,46980000.0
2012-12-04,46720000.0,46870000.0
2012-12-05,46730000.0,46880000.0
2012-12-06,46600000.0,46750000.0
2012-12-07,46730000.0,46880000.0
2012-12-08,46770000.0,46920000.0
2012-12-10,46820000.0,46970000.0
2012-12-11,46780000.0,46930000.0
2012-12-12,46790000.0,46940000.0
2012-12-13,46660000.0,46810000.0
2012-12-14,46630000.0,46780000.0
2012-12-15,46620000.0,46770000.0
2012-12-17,46550000.0,46700000.0
2012-12-18,46580000.0,46730000.0
2012-12-19,46310000.0,46460000.0
2012-12-20,46330000.0,46480000.0
2012-12-21,46150000.0,46300000.0
2012-12-22,46200000.0,46350000.0
2012-12-24,46400000.0,46650000.0
2012-12-25,46330000.0,46580000.0
2012-12-26,46000000.0,46500000.0
2012-12-27,45450000.0,46250000.0
2012-12-28,45600000.0,46300000.0
2012-12-29,45700000.0,46300000.0
2013-01-02,46340000.0,46740000.0
2013-01-03,46420000.0,46720000.0
2013-01-04,46060000.0,46360000.0
2013-01-05,46230000.0,46530000.0
2013-01-07,46200000.0,46500000.0
2013-01-08,46120000.0,46420000.0
2013-01-09,46130000.0,46430000.0
2013-01-10,45830000.0,46080000.0
2013-01-11,45450000.0,45750000.0
2013-01-12,44800000.0,45300000.0
2013-01-14,44100000.0,44600000.0
2013-01-15,44850000.0,45100000.0
2013-01-16,45000000.0,45300000.0
2013-01-17,45050000.0,45350000.0
2013-01-18,45500000.0,45800000.0
2013-01-19,45400000.0,45700000.0
2013-01-21,45600000.0,45900000.0
2013-01-22,45900000.0,46200000.0
2013-01-23,45670000.0,45970000.0
2013-01-24,45400000.0,45700000.0
2013-01-25,45250000.0,45550000.0
2013-01-26,45100000.0,45400000.0
2013-01-28,44930000.0,45230000.0
2013-01-29,45100000.0,45400000.0
2013-01-30,45200000.0,45500000.0
2013-01-31,45320000.0,45620000.0
2013-02-01,45150000.0,45450000.0
2013-02-02,45200000.0,45500000.0
2013-02-04,45250000.0,45550000.0
2013-02-05,45230000.0,45530000.0
2013-02-06,45200000.0,45500000.0
2013-02-07,45420000.0,45720000.0
2013-02-08,45450000.0,45750000.0
2013-02-18,45000000.0,45300000.0
2013-02-19,45100000.0,45400000.0
2013-02-20,44970000.0,45170000.0
2013-02-21,44700000.0,44900000.0
2013-02-22,44930000.0,45080000.0
2013-02-23,44920000.0,45070000.0
2013-02-25,44900000.0,45050000.0
2013-02-26,44500000.0,44700000.0
2013-02-27,43400000.0,43700000.0
2013-02-28,43180000.0,43300000.0
2013-03-01,43350000.0,43500000.0
2013-03-02,43450000.0,43650000.0
2013-03-04,43580000.0,43730000.0
2013-03-05,43700000.0,43850000.0
2013-03-06,43900000.0,44050000.0
2013-03-07,43920000.0,44020000.0
2013-03-08,43900000.0,44000000.0
2013-03-09,43850000.0,43950000.0
2013-03-11,43810000.0,43890000.0
2013-03-12,43850000.0,43900000.0
2013-03-13,44020000.0,44100000.0
2013-03-14,43980000.0,44050000.0
2013-03-15,43980000.0,44050000.0
2013-03-16,43950000.0,44100000.0
2013-03-18,44050000.0,44120000.0
2013-03-19,44010000.0,44080000.0
2013-03-20,43980000.0,44050000.0
2013-03-21,43870000.0,43950000.0
2013-03-22,43870000.0,43940000.0
2013-03-23,43800000.0,43930000.0
2013-03-25,43750000.0,43830000.0
2013-03-26,43640000.0,43710000.0
2013-03-27,43350000.0,43450000.0
2013-03-28,43700000.0,43850000.0
2013-03-29,43760000.0,43830000.0
2013-03-30,43750000.0,43870000.0
2013-04-01,43780000.0,43840000.0
2013-04-02,43830000.0,43890000.0
2013-04-03,43610000.0,43680000.0
2013-04-04,43200000.0,43350000.0
2013-04-05,43320000.0,43400000.0
2013-04-06,43400000.0,43600000.0
2013-04-08,43380000.0,43450000.0
2013-04-09,43260000.0,43340000.0
2013-04-10,43230000.0,43330000.0
2013-04-11,42960000.0,43060000.0
2013-04-12,42820000.0,42980000.0
2013-04-13,41900000.0,42200000.0
2013-04-15,40900000.0,41400000.0
2013-04-16,40700000.0,41400000.0
2013-04-17,41000000.0,41350000.0
2013-04-18,41000000.0,41500000.0
2013-04-20,41500000.0,42000000.0
2013-04-22,41900000.0,42130000.0
2013-04-23,41820000.0,42120000.0
2013-04-24,41920000.0,42220000.0
2013-04-25,42180000.0,42380000.0
2013-04-26,42700000.0,42900000.0
2013-04-27,42700000.0,42900000.0
2013-05-02,42200000.0,42350000.0
2013-05-03,42180000.0,42380000.0
2013-05-04,42100000.0,42230000.0
2013-05-06,41800000.0,41950000.0
2013-05-07,41330000.0,41450000.0
2013-05-08,41270000.0,41400000.0
2013-05-09,41530000.0,41640000.0
2013-05-10,41260000.0,41410000.0
2013-05-11,41250000.0,41450000.0
2013-05-13,41200000.0,41350000.0
2013-05-14,41210000.0,41340000.0
2013-05-15,41000000.0,41150000.0
2013-05-16,40630000.0,40830000.0
2013-05-17,40700000.0,40900000.0
2013-05-18,40500000.0,40750000.0
2013-05-20,40450000.0,40650000.0
2013-05-21,40600000.0,40760000.0
2013-05-22,40750000.0,40950000.0
2013-05-23,40650000.0,40850000.0
2013-05-24,40650000.0,40830000.0
2013-05-25,40650000.0,40850000.0
2013-05-27,40880000.0,41000000.0
2013-05-28,40650000.0,40870000.0
2013-05-29,40750000.0,40900000.0
2013-05-30,40850000.0,41000000.0
2013-05-31,41000000.0,41200000.0
2013-06-01,40800000.0,41000000.0
2013-06-03,40910000.0,41030000.0
2013-06-04,40880000.0,41060000.0
2013-06-05,40890000.0,41040000.0
2013-06-06,40720000.0,40920000.0
2013-06-07,40660000.0,40890000.0
2013-06-08,40570000.0,40770000.0
2013-06-10,40650000.0,40800000.0
2013-06-11,40470000.0,40670000.0
2013-06-12,40480000.0,40680000.0
2013-06-13,40430000.0,40680000.0
2013-06-14,40250000.0,40460000.0
2013-06-15,40300000.0,40500000.0
2013-06-17,40210000.0,40360000.0
2013-06-18,39850000.0,40050000.0
2013-06-19,39780000.0,39930000.0
2013-06-20,39050000.0,39350000.0
2013-06-21,38800000.0,39200000.0
2013-06-22,39000000.0,39400000.0
2013-06-24,38550000.0,38850000.0
2013-06-25,38470000.0,38670000.0
2013-06-26,37150000.0,37500000.0
2013-06-27,36000000.0,36650000.0
2013-06-28,36300000.0,37000000.0
2013-06-29,37000000.0,37700000.0
2013-07-01,36800000.0,37150000.0
2013-07-02,36850000.0,37550000.0
2013-07-03,36800000.0,37600000.0
2013-07-04,37550000.0,38200000.0
2013-07-05,37500000.0,38100000.0
2013-07-06,37600000.0,38200000.0
2013-07-08,37250000.0,37650000.0
2013-07-09,37300000.0,37700000.0
2013-07-10,37300000.0,37600000.0
2013-07-11,37100000.0,37700000.0
2013-07-12,37000000.0,37450000.0
2013-07-13,37300000.0,37500000.0
2013-07-15,37280000.0,37580000.0
2013-07-16,37150000.0,37450000.0
2013-07-17,37320000.0,37620000.0
2013-07-18,37440000.0,37740000.0
2013-07-19,37480000.0,37780000.0
2013-07-20,37500000.0,37900000.0
2013-07-22,37840000.0,38240000.0
2013-07-23,38300000.0,38700000.0
2013-07-24,38350000.0,38850000.0
2013-07-25,37900000.0,38300000.0
2013-07-26,38050000.0,38450000.0
2013-07-27,38100000.0,38500000.0
2013-07-29,38120000.0,38420000.0
2013-07-30,37700000.0,38100000.0
2013-07-31,37800000.0,38100000.0
2013-08-01,37380000.0,37780000.0
2013-08-02,37270000.0,37570000.0
2013-08-03,37550000.0,37850000.0
2013-08-05,37480000.0,37780000.0
2013-08-06,37150000.0,37550000.0
2013-08-07,37150000.0,37450000.0
2013-08-08,37350000.0,37650000.0
2013-08-09,37550000.0,37850000.0
2013-08-10,37600000.0,37900000.0
2013-08-12,37670000.0,37970000.0
2013-08-13,37630000.0,37930000.0
2013-08-14,37550000.0,37770000.0
2013-08-15,37630000.0,37930000.0
2013-08-16,37850000.0,38150000.0
2013-08-17,38000000.0,38250000.0
2013-08-19,38010000.0,38260000.0
2013-08-20,37780000.0,38080000.0
2013-08-21,37780000.0,38030000.0
2013-08-22,37700000.0,37900000.0
2013-08-23,37680000.0,37880000.0
2013-08-24,37800000.0,38100000.0
2013-08-26,37900000.0,38100000.0
2013-08-27,38000000.0,38200000.0
2013-08-28,38500000.0,38800000.0
2013-08-29,38300000.0,38550000.0
2013-08-30,38200000.0,38450000.0
2013-08-31,38250000.0,38450000.0
2013-09-03,38180000.0,38330000.0
2013-09-04,38270000.0,38470000.0
2013-09-05,38270000.0,38470000.0
2013-09-06,38130000.0,38330000.0
2013-09-07,38270000.0,38470000.0
2013-09-09,38270000.0,38470000.0
2013-09-10,38220000.0,38370000.0
2013-09-11,37900000.0,38150000.0
2013-09-12,37600000.0,37850000.0
2013-09-13,37300000.0,37550000.0
2013-09-14,37500000.0,37700000.0
2013-09-16,37440000.0,37640000.0
2013-09-17,37370000.0,37570000.0
2013-09-18,37270000.0,37470000.0
2013-09-19,37750000.0,38050000.0
2013-09-20,37680000.0,37830000.0
2013-09-21,37350000.0,37550000.0
2013-09-23,37420000.0,37620000.0
2013-09-24,37330000.0,37530000.0
2013-09-25,37340000.0,37500000.0
2013-09-26,37360000.0,37560000.0
2013-09-27,37300000.0,37480000.0
2013-09-28,37400000.0,37580000.0
2013-09-30,37410000.0,37560000.0
2013-10-01,37450000.0,37600000.0
2013-10-02,37220000.0,37420000.0
2013-10-03,37350000.0,37500000.0
2013-10-04,37350000.0,37500000.0
2013-10-05,37300000.0,37500000.0
2013-10-07,37400000.0,37500000.0
2013-10-08,37450000.0,37550000.0
2013-10-09,37400000.0,37500000.0
2013-10-10,37340000.0,37410000.0
2013-10-11,37250000.0,37350000.0
2013-10-12,37100000.0,37300000.0
2013-10-14,37170000.0,37270000.0
2013-10-15,37000000.0,37100000.0
2013-10-16,37100000.0,37200000.0
2013-10-17,37150000.0,37320000.0
2013-10-18,37160000.0,37360000.0
2013-10-19,37250000.0,37350000.0
2013-10-21,37260000.0,37340000.0
2013-10-22,37210000.0,37270000.0
2013-10-23,37310000.0,37370000.0
2013-10-24,37280000.0,37340000.0
2013-10-25,37260000.0,37340000.0
2013-10-26,37300000.0,37400000.0
2013-10-28,37260000.0,37320000.0
2013-10-29,37200000.0,37270000.0
2013-10-30,37200000.0,37260000.0
2013-10-31,37100000.0,37160000.0
2013-11-01,36900000.0,36970000.0
2013-11-02,36820000.0,36920000.0
2013-11-04,36750000.0,36820000.0
2013-11-05,36660000.0,36710000.0
2013-11-06,36650000.0,36720000.0
2013-11-07,36730000.0,36800000.0
2013-11-08,36600000.0,36700000.0
2013-11-09,36500000.0,36600000.0
2013-11-11,36480000.0,36540000.0
2013-11-12,36450000.0,36510000.0
2013-11-13,36380000.0,36440000.0
2013-11-14,36470000.0,36530000.0
2013-11-15,36430000.0,36530000.0
2013-11-16,36440000.0,36540000.0
2013-11-18,36460000.0,36510000.0
2013-11-19,36400000.0,36450000.0
2013-11-20,36380000.0,36430000.0
2013-11-21,35970000.0,36070000.0
2013-11-22,35930000.0,35990000.0
2013-11-23,35870000.0,35940000.0
2013-11-25,35130000.0,35230000.0
2013-11-26,35350000.0,35500000.0
2013-11-27,35330000.0,35400000.0
2013-11-28,35160000.0,35280000.0
2013-11-29,35370000.0,35450000.0
2013-11-30,35450000.0,35550000.0
2013-12-02,35370000.0,35450000.0
2013-12-03,35170000.0,35240000.0
2013-12-04,35130000.0,35200000.0
2013-12-05,35330000.0,35380000.0
2013-12-06,35280000.0,35350000.0
2013-12-07,35290000.0,35360000.0
2013-12-09,35300000.0,35360000.0
2013-12-10,35450000.0,35500000.0
2013-12-11,35700000.0,35760000.0
2013-12-12,35630000.0,35700000.0
2013-12-13,35290000.0,35420000.0
2013-12-14,35440000.0,35540000.0
2013-12-16,35350000.0,35410000.0
2013-12-17,35430000.0,35500000.0
2013-12-18,35370000.0,35470000.0
2013-12-19,35150000.0,35250000.0
2013-12-20,34900000.0,35120000.0
2013-12-21,35110000.0,35260000.0
2013-12-23,35050000.0,35150000.0
2013-12-24,34940000.0,35060000.0
2013-12-25,34900000.0,35080000.0
2013-12-26,34920000.0,35120000.0
2013-12-27,34900000.0,35150000.0
2013-12-28,34830000.0,35080000.0
2013-12-30,34620000.0,34920000.0
2013-12-31,34700000.0,34780000.0
2014-01-02,34950000.0,35020000.0
2014-01-03,35040000.0,35090000.0
2014-01-04,35070000.0,35130000.0
2014-01-06,35170000.0,35230000.0
2014-01-07,35150000.0,35190000.0
2014-01-08,34990000.0,35040000.0
2014-01-09,35010000.0,35060000.0
2014-01-10,35050000.0,35090000.0
2014-01-11,35180000.0,35250000.0
2014-01-13,35180000.0,35230000.0
2014-01-14,35160000.0,35220000.0
2014-01-15,34980000.0,35030000.0
2014-01-16,34980000.0,35030000.0
2014-01-17,35030000.0,35090000.0
2014-01-18,35130000.0,35190000.0
2014-01-20,35020000.0,35070000.0
2014-01-21,34970000.0,35020000.0
2014-01-22,34870000.0,34920000.0
2014-01-23,34960000.0,35020000.0
2014-01-24,35020000.0,35070000.0
2014-01-25,35180000.0,35260000.0
2014-01-27,35280000.0,35360000.0
2014-02-06,35230000.0,35300000.0
2014-02-07,35310000.0,35370000.0
2014-02-08,35390000.0,35440000.0
2014-02-09,35380000.0,35480000.0
2014-02-10,35410000.0,35460000.0
2014-02-11,35490000.0,35540000.0
2014-02-12,35480000.0,35530000.0
2014-02-13,35470000.0,35520000.0
2014-02-14,35880000.0,35940000.0
2014-02-15,36110000.0,36190000.0
2014-02-17,36680000.0,36780000.0
2014-02-18,36460000.0,36520000.0
2014-02-19,36330000.0,36400000.0
2014-02-20,36070000.0,36130000.0
2014-02-21,36110000.0,36160000.0
2014-02-22,36110000.0,36210000.0
2014-02-24,36280000.0,36350000.0
2014-02-25,36370000.0,36430000.0
2014-02-26,36370000.0,36430000.0
2014-02-27,36130000.0,36180000.0
2014-02-28,36120000.0,36170000.0
2014-03-01,36090000.0,36160000.0
2014-03-03,36280000.0,36340000.0
2014-03-04,36160000.0,36220000.0
2014-03-05,36070000.0,36130000.0
2014-03-06,36060000.0,36120000.0
2014-03-07,36160000.0,36220000.0
2014-03-08,36100000.0,36160000.0
2014-03-10,36050000.0,36110000.0
2014-03-11,36130000.0,36190000.0
2014-03-12,36210000.0,36260000.0
2014-03-13,36260000.0,36320000.0
2014-03-14,36210000.0,36270000.0
2014-03-15,36340000.0,36400000.0
2014-03-17,36330000.0,36390000.0
2014-03-18,36180000.0,36240000.0
2014-03-19,36100000.0,36160000.0
2014-03-20,35910000.0,35970000.0
2014-03-21,35980000.0,36040000.0
2014-03-22,35980000.0,36040000.0
2014-03-24,35850000.0,35910000.0
2014-03-25,35700000.0,35760000.0
2014-03-26,35700000.0,35750000.0
2014-03-27,35510000.0,35560000.0
2014-03-28,35500000.0,35550000.0
2014-03-29,35510000.0,35570000.0
2014-03-31,35500000.0,35550000.0
2014-04-01,35360000.0,35420000.0
2014-04-02,35340000.0,35390000.0
2014-04-03,35360000.0,35420000.0
2014-04-04,35460000.0,35510000.0
2014-04-05,35550000.0,35620000.0
2014-04-07,35570000.0,35630000.0
2014-04-08,35680000.0,35740000.0
2014-04-10,35800000.0,35860000.0
2014-04-11,35730000.0,35790000.0
2014-04-12,35730000.0,35790000.0
2014-04-14,35850000.0,35910000.0
2014-04-15,35650000.0,35710000.0
2014-04-16,35450000.0,35510000.0
2014-04-17,35430000.0,35490000.0
2014-04-18,35400000.0,35460000.0
2014-04-19,35400000.0,35500000.0
2014-04-21,35340000.0,35400000.0
2014-04-22,35350000.0,35410000.0
2014-04-23,35320000.0,35380000.0
2014-04-24,35350000.0,35410000.0
2014-04-25,35440000.0,35500000.0
2014-04-26,35590000.0,35650000.0
2014-04-28,35550000.0,35610000.0
2014-04-29,35400000.0,35460000.0
2014-05-05,35530000.0,35590000.0
2014-05-06,35460000.0,35500000.0
2014-05-07,35470000.0,35510000.0
2014-05-08,35380000.0,35420000.0
2014-05-09,35440000.0,35480000.0
2014-05-10,35520000.0,35600000.0
2014-05-12,35620000.0,35660000.0
2014-05-13,35690000.0,35720000.0
2014-05-14,36200000.0,36450000.0
2014-05-15,36300000.0,36500000.0
2014-05-16,36250000.0,36500000.0
2014-05-17,36350000.0,36550000.0
2014-05-19,36750000.0,36900000.0
2014-05-20,37000000.0,37150000.0
2014-05-21,36420000.0,36620000.0
2014-05-22,36350000.0,36550000.0
2014-05-23,36500000.0,36740000.0
2014-05-24,36600000.0,36850000.0
2014-05-26,36550000.0,36750000.0
2014-05-27,36550000.0,36730000.0
2014-05-28,36400000.0,36540000.0
2014-05-29,36350000.0,36450000.0
2014-05-30,36400000.0,36520000.0
2014-05-31,36360000.0,36460000.0
2014-06-02,36240000.0,36320000.0
2014-06-03,36180000.0,36250000.0
2014-06-04,35940000.0,36060000.0
2014-06-05,35900000.0,35980000.0
2014-06-06,36100000.0,36320000.0
2014-06-07,36150000.0,36330000.0
2014-06-09,36200000.0,36350000.0
2014-06-10,36220000.0,36360000.0
2014-06-11,36550000.0,36700000.0
2014-06-12,36580000.0,36680000.0
2014-06-13,36730000.0,36830000.0
2014-06-14,36680000.0,36780000.0
2014-06-16,36620000.0,36720000.0
2014-06-17,36380000.0,36500000.0
2014-06-18,36450000.0,36570000.0
2014-06-19,36650000.0,36800000.0
2014-06-20,36750000.0,37000000.0
2014-06-21,36750000.0,37000000.0
2014-06-23,36650000.0,36800000.0
2014-06-24,36750000.0,36900000.0
2014-06-25,36680000.0,36810000.0
2014-06-26,36660000.0,36780000.0
2014-06-27,36700000.0,36820000.0
2014-06-28,36700000.0,36820000.0
2014-06-30,36700000.0,36820000.0
2014-07-01,36820000.0,36950000.0
2014-07-02,36800000.0,36930000.0
2014-07-03,36780000.0,36880000.0
2014-07-04,36720000.0,36840000.0
2014-07-05,36720000.0,36820000.0
2014-07-07,36640000.0,36760000.0
2014-07-08,36710000.0,36830000.0
2014-07-09,36750000.0,36870000.0
2014-07-10,36870000.0,37000000.0
2014-07-11,36840000.0,36960000.0
2014-07-12,36840000.0,36960000.0
2014-07-14,36750000.0,36870000.0
2014-07-15,36740000.0,36860000.0
2014-07-16,36660000.0,36780000.0
2014-07-17,36700000.0,36820000.0
2014-07-18,36740000.0,36860000.0
2014-07-19,36730000.0,36850000.0
2014-07-20,36730000.0,36850000.0
2014-07-21,36730000.0,36850000.0
2014-07-22,36650000.0,36770000.0
2014-07-23,36650000.0,36770000.0
2014-07-24,36600000.0,36720000.0
2014-07-25,36560000.0,36680000.0
2014-07-26,36620000.0,36820000.0
2014-07-28,36610000.0,36730000.0
2014-07-29,36620000.0,36740000.0
2014-07-30,36570000.0,36690000.0
2014-07-31,36570000.0,36690000.0
2014-08-01,36490000.0,36610000.0
2014-08-02,36550000.0,36700000.0
2014-08-03,36550000.0,36700000.0
2014-08-04,36520000.0,36640000.0
2014-08-05,36510000.0,36630000.0
2014-08-06,36510000.0,36630000.0
2014-08-07,36590000.0,36710000.0
2014-08-08,36640000.0,36760000.0
