timestamp,gold_code,buy_price,sell_price,usd_vnd_rate,interest_rate_state,interest_rate_market,interest_rate_spread,dxy_index,fed_rate,World_Price_USD_Ounce,world_price_vnd,domestic_premium,MA_7,MA_30,RSI_14,Momentum_1D_Pct,Momentum_3D_Pct,Momentum_7D_Pct,Target_Price_Next_Shift,Target_Trend
2025-04-02,SJCVIETNAM,99100000.0,101800000.0,25620.0,4.92,5.32,0.4000000000000003,103.80999755859376,4.5,3139.89990234375,96987592.52822022,4812407.471779779,100257142.85714285,95866666.66666667,75.96992688126886,-0.2938295788442735,1.0923535253227312,4.517453798767956,102500000.0,1
2025-04-03,SJCVIETNAM,99800000.0,102500000.0,25600.0,4.92,5.32,0.4000000000000003,102.06999969482422,4.5,3097.0,95587790.08000001,6912209.919999987,100871428.57142857,96226666.66666667,77.69547978578476,0.6876227897838927,1.7874875868917561,4.378818737270884,101900000.0,0
2025-04-04,SJCVIETNAM,99400000.0,101900000.0,25600.0,4.92,5.32,0.4000000000000003,103.0199966430664,4.5,3012.0,92964295.68,8935704.319999993,101371428.57142857,96573333.33333333,72.8656281138653,-0.5853658536585371,-0.19588638589618235,3.556910569105698,100100000.0,0
2025-04-05,SJCVIETNAM,97100000.0,100100000.0,25600.0,4.92,5.32,0.4000000000000003,103.0199966430664,4.5,3012.0,92964295.68,7135704.319999993,101400000.0,96880000.0,60.679027219497996,-1.7664376840039298,-1.6699410609037346,0.2002002002001957,99500000.0,0
2025-04-08,SJCVIETNAM,96500000.0,99500000.0,25780.0,4.92,5.32,0.4000000000000003,102.95999908447266,4.5,2968.39990234375,92262787.60348195,7237212.396518052,101228571.42857143,97186666.66666667,57.24233495963615,-0.5994005994006013,-2.9268292682926855,-1.1916583912611745,99600000.0,1
2025-04-09,SJCVIETNAM,97400000.0,99600000.0,25995.0,4.92,5.32,0.4000000000000003,102.9000015258789,4.5,3056.5,95793374.503875,3806625.4961249977,101071428.57142857,97473333.33333333,57.67262059618556,0.10050251256281673,-2.257114818449457,-1.0923535253227423,103400000.0,1
2025-04-10,SJCVIETNAM,100400000.0,103400000.0,25960.0,4.92,5.32,0.4000000000000003,100.87000274658205,4.5,3155.199951171875,98753574.67654444,4646425.323455557,101257142.85714285,97866666.66666667,70.0193552887765,3.81526104417671,3.296703296703307,1.273261508325163,106400000.0,1
2025-04-11,SJCVIETNAM,103400000.0,106400000.0,25720.0,4.92,5.32,0.4000000000000003,99.77999877929688,4.5,3222.199951171875,99918222.94547315,6481777.054526851,101914285.71428572,98313333.33333333,75.97706284889544,2.9013539651837617,6.9346733668341765,4.518664047151266,105900000.0,0
2025-04-12,SJCVIETNAM,102900000.0,105900000.0,25720.0,4.92,5.32,0.4000000000000003,99.77999877929688,4.5,3222.199951171875,99918222.94547315,5981777.054526851,102400000.0,98746666.66666667,73.36048395151929,-0.46992481203007586,6.325301204819267,3.3170731707317103,107000000.0,1
2025-04-14,SJCVIETNAM,104500000.0,107000000.0,25715.0,4.92,5.32,0.4000000000000003,99.63999938964844,4.5,3204.800048828125,99359344.50463252,7640655.495367482,103128571.42857143,99216666.66666667,75.3701353238234,1.0387157695939564,3.481624758220514,5.004906771344464,107700000.0,1
2025-04-15,SJCVIETNAM,105200000.0,107700000.0,25824.0,4.92,5.32,0.4000000000000003,100.22000122070312,4.5,3218.699951171875,100213275.3944707,7486724.605529293,104214285.71428572,99703333.33333333,76.5808864552275,0.6542056074766434,1.2218045112782017,7.592407592407602,109800000.0,1
2025-04-16,SJCVIETNAM,106800000.0,109800000.0,25790.0,4.92,5.32,0.4000000000000003,99.37999725341795,4.5,3326.60009765625,103436350.36559547,6363649.634404525,105685714.28571428,100276666.66666667,79.79051033599998,1.949860724233976,3.682719546742219,10.351758793969857,118000000.0,1
2025-04-17,SJCVIETNAM,115500000.0,118000000.0,25830.0,4.92,5.32,0.4000000000000003,99.37999725341795,4.5,3308.699951171875,103039333.7030475,14960666.296952501,108314285.71428572,101100000.0,87.179314740176,7.468123861566478,10.280373831775691,18.473895582329327,120000000.0,1
2025-04-18,SJCVIETNAM,117000000.0,120000000.0,25830.0,4.92,5.32,0.4000000000000003,99.37999725341795,4.5,3308.699951171875,103039333.7030475,16960666.2969525,110685714.28571428,101960000.0,88.3026446755999,1.6949152542372836,11.420612813370479,16.05415860735009,120000000.0,0
2025-04-19,SJCVIETNAM,117000000.0,120000000.0,25830.0,4.92,5.32,0.4000000000000003,99.37999725341795,4.5,3308.699951171875,103039333.7030475,16960666.2969525,112628571.42857143,102773333.33333333,88.3026446755999,0.0,9.289617486338809,12.781954887218049,114000000.0,0
2025-04-21,SJCVIETNAM,112000000.0,114000000.0,25830.0,4.92,5.32,0.4000000000000003,98.27999877929688,4.5,3406.199951171875,106075672.80429749,7924327.195702508,113785714.28571428,103370000.0,67.67262150248725,-5.000000000000004,-3.3898305084745783,7.64872521246458,121000000.0,1
2025-04-22,SJCVIETNAM,119000000.0,121000000.0,25871.0,4.92,5.32,0.4000000000000003,98.91999816894533,4.5,3400.800048828125,106075616.52993618,14924383.47006382,115785714.28571428,104173333.33333333,75.00846959615887,6.140350877192979,0.8333333333333304,13.08411214953271,124000000.0,1
2025-04-23,SJCVIETNAM,122000000.0,124000000.0,25932.0,4.92,5.32,0.4000000000000003,99.83999633789062,4.5,3276.300048828125,102433245.16214722,21566754.837852776,118114285.71428572,105020000.0,77.37778493705143,2.4793388429751984,3.3333333333333437,15.134633240482831,121500000.0,0
2025-04-24,SJCVIETNAM,118500000.0,121500000.0,25965.0,4.92,5.32,0.4000000000000003,99.29000091552734,4.5,3332.0,104307267.89700001,17192732.102999985,119785714.28571428,105723333.33333333,71.31059601624051,-2.0161290322580627,6.578947368421062,10.655737704918034,121500000.0,0
2025-04-25,SJCVIETNAM,119500000.0,121500000.0,26026.0,4.92,5.32,0.4000000000000003,99.47000122070312,4.5,3282.39990234375,102995954.56027809,18504045.439721912,120285714.28571428,106516666.66666667,71.31059601624051,0.0,0.4132231404958775,2.9661016949152463,120500000.0,0
2025-04-26,SJCVIETNAM,118500000.0,120500000.0,26026.0,4.92,5.32,0.4000000000000003,99.47000122070312,4.5,3282.39990234375,102995954.56027809,17504045.439721912,120357142.85714285,107276666.66666667,68.80772882040682,-0.8230452674897082,-2.822580645161288,0.4166666666666652,120500000.0,0
2025-04-28,SJCVIETNAM,118500000.0,120500000.0,26019.0,4.92,5.32,0.4000000000000003,99.01000213623048,4.5,3332.5,104539882.99387501,15960117.006124988,120428571.42857143,108046666.66666667,68.80772882040682,0.0,-0.8230452674897082,0.4166666666666652,120800000.0,1
